-1.39626	0	-2.18166	-1.39626	0	-2.18166
-1.39626	-0	-2.18166	-1.38143	0	-2.18166
-1.39623	0	-2.18166	-1.36659	0	-2.18166
-1.39616	0	-2.18166	-1.35176	0	-2.18166
-1.39602	0	-2.18166	-1.33692	0	-2.18166
-1.3958	0	-2.18166	-1.32209	0	-2.18166
-1.39548	0	-2.18166	-1.30725	0	-2.18166
-1.39505	-0	-2.18166	-1.29242	0	-2.18166
-1.39449	-0	-2.18166	-1.27758	0	-2.18166
-1.39379	-0	-2.18166	-1.26275	0	-2.18166
-1.39294	-0	-2.18166	-1.24791	0	-2.18166
-1.39193	-0	-2.18166	-1.23307	0	-2.18166
-1.39074	-0	-2.18166	-1.21824	0	-2.18166
-1.38938	-0	-2.18166	-1.2034	0	-2.18166
-1.38863	-0	-2.18166	-1.18857	0	-2.18166
-1.38609	-0	-2.18166	-1.17373	0	-2.18166
-1.38416	-0	-2.18166	-1.1589	0	-2.18166
-1.38202	-0	-2.18166	-1.14406	0	-2.18166
-1.37968	-0	-2.18167	-1.12923	0	-2.18166
-1.37712	-0	-2.18167	-1.11439	0	-2.18166
-1.37435	-0	-2.18167	-1.09956	0	-2.18166
-1.37137	-0	-2.18167	-1.08472	0	-2.18166
-1.36818	-0	-2.18167	-1.06989	0	-2.18166
-1.36476	-0	-2.18167	-1.05505	0	-2.18166
-1.36113	-0	-2.18167	-1.04022	0	-2.18166
-1.35728	-0	-2.18168	-1.02538	0	-2.18166
-1.3532	-0	-2.18168	-1.01055	0	-2.18166
-1.34891	-1e-06	-2.18168	-0.99571	0	-2.18166
-1.34439	-1e-06	-2.18169	-0.980875	0	-2.18166
-1.33966	-1e-06	-2.18169	-0.966039	0	-2.18166
-1.33471	-1e-06	-2.1817	-0.951204	0	-2.18166
-1.32955	-1e-06	-2.1817	-0.936369	0	-2.18166
-1.32688	-2e-06	-2.18171	-0.921534	0	-2.18166
-1.32417	-2e-06	-2.18171	-0.906698	0	-2.18166
-1.31274	-3e-06	-2.18172	-0.891863	0	-2.18166
-1.3067	-3e-06	-2.18173	-0.877028	0	-2.18166
-1.30046	-4e-06	-2.18174	-0.862192	0	-2.18166
-1.29403	-5e-06	-2.18175	-0.847357	0	-2.18166
-1.28739	-6e-06	-2.18176	-0.832522	0	-2.18166
-1.28056	-7e-06	-2.18177	-0.817686	0	-2.18166
-1.27353	-8e-06	-2.18178	-0.802851	0	-2.18166
-1.26631	-9e-06	-2.1818	-0.788016	0	-2.18166
-1.25891	-1e-05	-2.18181	-0.773181	0	-2.18166
-1.25132	-1.2e-05	-2.18183	-0.758345	0	-2.18166
-1.24355	-1.3e-05	-2.18184	-0.74351	0	-2.18166
-1.23561	-1.5e-05	-2.18186	-0.728675	0	-2.18166
-1.22749	-1.7e-05	-2.18188	-0.713839	0	-2.18166
-1.2192	-1.9e-05	-2.18189	-0.699004	0	-2.18166
-1.21074	-2.2e-05	-2.18191	-0.684169	0	-2.18166
-1.20211	-2.5e-05	-2.18193	-0.669333	0	-2.18166
-1.19332	-2.7e-05	-2.18195	-0.654498	0	-2.18166
-1.18437	-3e-05	-2.18198	-0.639663	0	-2.18166
-1.17526	-3.4e-05	-2.182	-0.624828	0	-2.18166
-1.16599	-3.7e-05	-2.18202	-0.609992	0	-2.18166
-1.15658	-4.1e-05	-2.18205	-0.595157	0	-2.18166
-1.14702	-4.5e-05	-2.18208	-0.580322	0	-2.18166
-1.13732	-5e-05	-2.1821	-0.565486	0	-2.18166
-1.12748	-5.4e-05	-2.18213	-0.550651	0	-2.18166
-1.11749	-5.9e-05	-2.18216	-0.535816	0	-2.18166
-1.10738	-6.4e-05	-2.18219	-0.52098	0	-2.18166
-1.09713	-7e-05	-2.18222	-0.506145	0	-2.18166
-1.08676	-7.5e-05	-2.18225	-0.49131	0	-2.18166
-1.07626	-8.1e-05	-2.18228	-0.476475	0	-2.18166
-1.06563	-8.8e-05	-2.18232	-0.461639	0	-2.18166
-1.05489	-9.4e-05	-2.18235	-0.446804	0	-2.18166
-1.04404	-0.000101	-2.18238	-0.431969	0	-2.18166
-1.03307	-0.000108	-2.18242	-0.417133	0	-2.18166
-1.02199	-0.000115	-2.18246	-0.402298	0	-2.18166
-1.0108	-0.000123	-2.18249	-0.387463	0	-2.18166
-0.999508	-0.000131	-2.18253	-0.372628	0	-2.18166
-0.988112	-0.000139	-2.18257	-0.357792	0	-2.18166
-0.976615	-0.000148	-2.18261	-0.342957	0	-2.18166
-0.965021	-0.000157	-2.18265	-0.328122	0	-2.18166
-0.953333	-0.000166	-2.18269	-0.313286	0	-2.18166
-0.941555	-0.000175	-2.18273	-0.298451	0	-2.18166
-0.929689	-0.000184	-2.18277	-0.283616	0	-2.18166
-0.917734	-0.000194	-2.18281	-0.26878	0	-2.18166
-0.905694	-0.000204	-2.18285	-0.253945	0	-2.18166
-0.89357	-0.000214	-2.1829	-0.23911	0	-2.18166
-0.881366	-0.000225	-2.18294	-0.224275	0	-2.18166
-0.869083	-0.000235	-2.18298	-0.209439	0	-2.18166
-0.856723	-0.000246	-2.18303	-0.194604	0	-2.18166
-0.84429	-0.000257	-2.18307	-0.179769	0	-2.18166
-0.831785	-0.000268	-2.18312	-0.164933	0	-2.18166
-0.81921	-0.000279	-2.18316	-0.150098	0	-2.18166
-0.806566	-0.000291	-2.18321	-0.135263	0	-2.18166
-0.794492	-0.000302	-2.18325	-0.120427	0	-2.18166
-0.78172	-0.000313	-2.1833	-0.105592	0	-2.18166
-0.768883	-0.000325	-2.18334	-0.0907569	0	-2.18166
-0.755984	-0.000337	-2.18339	-0.0759216	0	-2.18166
-0.743023	-0.000349	-2.18344	-0.0610863	0	-2.18166
-0.730003	-0.000361	-2.18348	-0.046251	0	-2.18166
-0.716926	-0.000373	-2.18353	-0.0314157	0	-2.18166
-0.703792	-0.000385	-2.18358	-0.0165804	0	-2.18166
-0.690606	-0.000397	-2.18362	-0.00174512	0	-2.18166
-0.677368	-0.000409	-2.18367	0.0130902	0	-2.18166
-0.66408	-0.000422	-2.18372	0.0279255	0	-2.18166
-0.650742	-0.000434	-2.18377	0.0427608	0	-2.18166
-0.637358	-0.000446	-2.18381	0.0575961	0	-2.18166
-0.623927	-0.000458	-2.18386	0.0724314	0	-2.18166
-0.610451	-0.00047	-2.18391	0.0872667	0	-2.18166
-0.596932	-0.000482	-2.18395	0.102102	0	-2.18166
-0.583371	-0.000494	-2.184	0.116937	0	-2.18166
-0.569768	-0.000506	-2.18405	0.131773	0	-2.18166
-0.556126	-0.000518	-2.18409	0.146608	0	-2.18166
-0.542445	-0.000529	-2.18414	0.161443	0	-2.18166
-0.528728	-0.000541	-2.18419	0.176278	0	-2.18166
-0.514974	-0.000552	-2.18423	0.191114	0	-2.18166
-0.501184	-0.000564	-2.18428	0.205949	0	-2.18166
-0.487361	-0.000575	-2.18432	0.220784	0	-2.18166
-0.473505	-0.000586	-2.18437	0.23562	0	-2.18166
-0.459619	-0.000597	-2.18441	0.250455	0	-2.18166
-0.445701	-0.000607	-2.18446	0.26529	0	-2.18166
-0.431754	-0.000618	-2.1845	0.280126	0	-2.18166
-0.417779	-0.000628	-2.18455	0.294961	0	-2.18166
-0.403777	-0.000638	-2.18459	0.309796	0	-2.18166
-0.38975	-0.000648	-2.18464	0.324631	0	-2.18166
-0.375698	-0.000658	-2.18468	0.339467	0	-2.18166
-0.361622	-0.000667	-2.18472	0.354302	0	-2.18166
-0.34752	-0.000677	-2.18477	0.369137	0	-2.18166
-0.333394	-0.000686	-2.18481	0.383973	0	-2.18166
-0.319245	-0.000695	-2.18485	0.398808	0	-2.18166
-0.305072	-0.000703	-2.18489	0.413643	0	-2.18166
-0.290877	-0.000711	-2.18493	0.428478	0	-2.18166
-0.276662	-0.000719	-2.18497	0.443314	0	-2.18166
-0.262425	-0.000727	-2.18501	0.458149	0	-2.18166
-0.248169	-0.000735	-2.18505	0.472984	0	-2.18166
-0.233895	-0.000742	-2.18509	0.48782	0	-2.18166
-0.219602	-0.000749	-2.18513	0.502655	0	-2.18166
-0.205292	-0.000756	-2.18517	0.51749	0	-2.18166
-0.190964	-0.000762	-2.18521	0.532326	0	-2.18166
-0.176618	-0.000768	-2.18525	0.547161	0	-2.18166
-0.162256	-0.000774	-2.18529	0.561996	0	-2.18166
-0.147878	-0.00078	-2.18532	0.576831	0	-2.18166
-0.133486	-0.000785	-2.18536	0.591667	0	-2.18166
-0.11908	-0.00079	-2.1854	0.606502	0	-2.18166
-0.104664	-0.000795	-2.18543	0.621337	0	-2.18166
-0.090238	-0.000799	-2.18547	0.636173	0	-2.18166
-0.075798	-0.000803	-2.1855	0.651008	0	-2.18166
-0.061344	-0.000807	-2.18554	0.665843	0	-2.18166
-0.046877	-0.000811	-2.18557	0.680679	0	-2.18166
-0.032397	-0.000814	-2.1856	0.695514	0	-2.18166
-0.017904	-0.000817	-2.18564	0.710349	0	-2.18166
-0.003401	-0.00082	-2.18567	0.725184	0	-2.18166
0.011115	-0.000823	-2.1857	0.74002	0	-2.18166
0.025643	-0.000825	-2.18573	0.754855	0	-2.18166
0.040182	-0.000827	-2.18576	0.76969	0	-2.18166
0.054732	-0.000829	-2.18579	0.784526	0	-2.18166
0.069292	-0.00083	-2.18582	0.799361	0	-2.18166
0.083862	-0.000831	-2.18585	0.814196	0	-2.18166
0.098442	-0.000832	-2.18588	0.829031	0	-2.18166
0.113032	-0.000833	-2.18591	0.843867	0	-2.18166
0.12763	-0.000833	-2.18594	0.858702	0	-2.18166
0.142237	-0.000834	-2.18597	0.873537	0	-2.18166
0.156853	-0.000833	-2.186	0.888373	0	-2.18166
0.171475	-0.000833	-2.18602	0.903208	0	-2.18166
0.186105	-0.000833	-2.18605	0.918043	0	-2.18166
0.200742	-0.000832	-2.18608	0.932879	0	-2.18166
0.215386	-0.000831	-2.1861	0.947714	0	-2.18166
0.230037	-0.00083	-2.18613	0.962549	0	-2.18166
0.244693	-0.000828	-2.18615	0.977384	0	-2.18166
0.259357	-0.000826	-2.18618	0.99222	0	-2.18166
0.274026	-0.000825	-2.1862	1.00706	0	-2.18166
0.2887	-0.000822	-2.18623	1.02189	0	-2.18166
0.303379	-0.00082	-2.18625	1.03673	0	-2.18166
0.318064	-0.000818	-2.18627	1.05156	0	-2.18166
0.332754	-0.000815	-2.18629	1.0664	0	-2.18166
0.347449	-0.000812	-2.18632	1.08123	0	-2.18166
0.362149	-0.000809	-2.18634	1.09607	0	-2.18166
0.376854	-0.000806	-2.18636	1.1109	0	-2.18166
0.391563	-0.000803	-2.18638	1.12574	0	-2.18166
0.406276	-0.000799	-2.1864	1.14057	0	-2.18166
0.420994	-0.000795	-2.18642	1.15541	0	-2.18166
0.435716	-0.000791	-2.18644	1.17024	0	-2.18166
0.450443	-0.000787	-2.18646	1.18508	0	-2.18166
0.465172	-0.000783	-2.18648	1.19991	0	-2.18166
0.479906	-0.000779	-2.1865	1.21475	0	-2.18166
0.494644	-0.000774	-2.18652	1.22958	0	-2.18166
0.509384	-0.00077	-2.18654	1.24442	0	-2.18166
0.524127	-0.000765	-2.18655	1.25926	0	-2.18166
0.538873	-0.00076	-2.18657	1.27409	0	-2.18166
0.553622	-0.000755	-2.18659	1.28893	0	-2.18166
0.568374	-0.00075	-2.18661	1.30376	0	-2.18166
0.58313	-0.000745	-2.18662	1.3186	0	-2.18166
0.597887	-0.000739	-2.18664	1.33343	0	-2.18166
0.612647	-0.000734	-2.18665	1.34827	0	-2.18166
0.627409	-0.000729	-2.18667	1.3631	0	-2.18166
0.642173	-0.000723	-2.18668	1.37794	0	-2.18166
0.65694	-0.000717	-2.1867	1.39277	0	-2.18166
0.67171	-0.000711	-2.18671	1.40761	0	-2.18166
0.686482	-0.000706	-2.18673	1.42244	0	-2.18166
0.701257	-0.0007	-2.18674	1.43728	0	-2.18166
0.716034	-0.000694	-2.18675	1.45211	0	-2.18166
0.730814	-0.000688	-2.18677	1.46695	0	-2.18166
0.745594	-0.000681	-2.18678	1.48178	0	-2.18166
0.760377	-0.000675	-2.18679	1.49662	0	-2.18166
0.775161	-0.000669	-2.18681	1.51146	0	-2.18166
0.789949	-0.000663	-2.18682	1.52629	0	-2.18166
0.804738	-0.000656	-2.18683	1.54113	0	-2.18166
0.819528	-0.00065	-2.18684	1.55596	0	-2.18166
0.83432	-0.000644	-2.18685	1.5708	0	-2.18166
0.84911	-0.000637	-2.18687	1.5708	0	-2.18166
0.863877	-0.000631	-2.18688	1.5708	0	-2.18166
0.878601	-0.000624	-2.18689	1.5708	0	-2.18166
0.893261	-0.000617	-2.1869	1.5708	0	-2.18166
0.90784	-0.000611	-2.18691	1.5708	0	-2.18166
0.922321	-0.000604	-2.18692	1.5708	0	-2.18166
0.936689	-0.000597	-2.18693	1.5708	0	-2.18166
0.95093	-0.000591	-2.18693	1.5708	0	-2.18166
0.965033	-0.000584	-2.18694	1.5708	0	-2.18166
0.978985	-0.000577	-2.18695	1.5708	0	-2.18166
0.992776	-0.00057	-2.18695	1.5708	0	-2.18166
1.0064	-0.000562	-2.18696	1.5708	0	-2.18166
1.01984	-0.000555	-2.18696	1.5708	0	-2.18166
1.0331	-0.000547	-2.18696	1.5708	0	-2.18166
1.04617	-0.000539	-2.18696	1.5708	0	-2.18166
1.05904	-0.000531	-2.18696	1.5708	0	-2.18166
1.07171	-0.000523	-2.18695	1.5708	0	-2.18166
1.08417	-0.000514	-2.18695	1.5708	0	-2.18166
1.09643	-0.000505	-2.18694	1.5708	0	-2.18166
1.10847	-0.000496	-2.18693	1.5708	0	-2.18166
1.1203	-0.000487	-2.18692	1.5708	0	-2.18166
1.13191	-0.000477	-2.1869	1.5708	0	-2.18166
1.1433	-0.000466	-2.18689	1.5708	0	-2.18166
1.15447	-0.000456	-2.18687	1.5708	0	-2.18166
1.16543	-0.000445	-2.18685	1.5708	0	-2.18166
1.17617	-0.000434	-2.18683	1.5708	0	-2.18166
1.18668	-0.000422	-2.18681	1.5708	0	-2.18166
1.19698	-0.00041	-2.18678	1.5708	0	-2.18166
1.20707	-0.000398	-2.18676	1.5708	0	-2.18166
1.21693	-0.000385	-2.18673	1.5708	0	-2.18166
1.22658	-0.000372	-2.1867	1.5708	0	-2.18166
1.23602	-0.000359	-2.18667	1.5708	0	-2.18166
1.24525	-0.000345	-2.18663	1.5708	0	-2.18166
1.25426	-0.000331	-2.1866	1.5708	0	-2.18166
1.26307	-0.000317	-2.18656	1.5708	0	-2.18166
1.27168	-0.000303	-2.18652	1.5708	0	-2.18166
1.28008	-0.000289	-2.18648	1.5708	0	-2.18166
1.28829	-0.000274	-2.18643	1.5708	0	-2.18166
1.29629	-0.000259	-2.18639	1.5708	0	-2.18166
1.30411	-0.000244	-2.18634	1.5708	0	-2.18166
1.31173	-0.000229	-2.18629	1.5708	0	-2.18166
1.31916	-0.000214	-2.18625	1.5708	0	-2.18166
1.32641	-0.000199	-2.1862	1.5708	0	-2.18166
1.33347	-0.000184	-2.18615	1.5708	0	-2.18166
1.34036	-0.000169	-2.18609	1.5708	0	-2.18166
1.34707	-0.000154	-2.18604	1.5708	0	-2.18166
1.3536	-0.000139	-2.18599	1.5708	0	-2.18166
1.35997	-0.000124	-2.18593	1.5708	0	-2.18166
1.36617	-0.000109	-2.18587	1.5708	0	-2.18166
1.37221	-9.4e-05	-2.18582	1.5708	0	-2.18166
1.37809	-8e-05	-2.18576	1.5708	0	-2.18166
1.38382	-6.6e-05	-2.1857	1.5708	0	-2.18166
1.38938	-5.2e-05	-2.18565	1.5708	0	-2.18166
1.3948	-3.8e-05	-2.18559	1.5708	0	-2.18166
1.40008	-2.4e-05	-2.18553	1.5708	0	-2.18166
1.40521	-1.1e-05	-2.18547	1.5708	0	-2.18166
1.41019	2e-06	-2.18541	1.5708	0	-2.18166
1.41505	1.5e-05	-2.18535	1.5708	0	-2.18166
1.41976	2.8e-05	-2.18529	1.5708	0	-2.18166
1.42435	4e-05	-2.18523	1.5708	0	-2.18166
1.42881	5.2e-05	-2.18517	1.5708	0	-2.18166
1.43314	6.3e-05	-2.18511	1.5708	0	-2.18166
1.43735	7.4e-05	-2.18505	1.5708	0	-2.18166
1.44144	8.5e-05	-2.18499	1.5708	0	-2.18166
1.44541	9.5e-05	-2.18493	1.5708	0	-2.18166
1.44928	0.000105	-2.18487	1.5708	0	-2.18166
1.45303	0.000115	-2.18481	1.5708	0	-2.18166
1.45667	0.000124	-2.18475	1.5708	0	-2.18166
1.46021	0.000133	-2.18469	1.5708	0	-2.18166
1.46364	0.000141	-2.18463	1.5708	0	-2.18166
1.46698	0.000149	-2.18457	1.5708	0	-2.18166
1.47021	0.000157	-2.18452	1.5708	0	-2.18166
1.47336	0.000164	-2.18446	1.5708	0	-2.18166
1.47641	0.000171	-2.1844	1.5708	0	-2.18166
1.47937	0.000178	-2.18435	1.5708	0	-2.18166
1.48224	0.000184	-2.18429	1.5708	0	-2.18166
1.48503	0.000189	-2.18424	1.5708	0	-2.18166
1.48773	0.000195	-2.18418	1.5708	0	-2.18166
1.49036	0.0002	-2.18413	1.5708	0	-2.18166
1.4929	0.000204	-2.18407	1.5708	0	-2.18166
1.49537	0.000209	-2.18402	1.5708	0	-2.18166
1.49777	0.000213	-2.18397	1.5708	0	-2.18166
1.50009	0.000216	-2.18392	1.5708	0	-2.18166
1.50234	0.000219	-2.18387	1.5708	0	-2.18166
1.50452	0.000222	-2.18382	1.5708	0	-2.18166
