0.367476	0.169147	0.499319	0.391782	0.139699	0.5	0.016101	-0.37559	0.31759	-2.22143	0.265368	1.46774	-0.062223
0.369927	0.167167	0.499176	0.392984	0.136796	0.5	0.016332	-0.365789	0.313732	-2.21256	0.254553	1.45813	-0.0748
0.372277	0.165058	0.499086	0.394094	0.133857	0.5	0.0166	-0.356414	0.309662	-2.20388	0.24381	1.44823	-0.0871
0.374524	0.162834	0.499039	0.395111	0.130886	0.5	0.016901	-0.347458	0.305407	-2.19543	0.23318	1.4381	-0.099082
0.376458	0.160743	0.499026	0.396034	0.127882	0.5	0.017198	-0.339754	0.301436	-2.18803	0.223741	1.42884	-0.109568
0.378707	0.158084	0.499043	0.396862	0.124853	0.5	0.017592	-0.330789	0.29642	-2.17929	0.212401	1.41739	-0.121968
0.380641	0.15558	0.499082	0.397596	0.121797	0.5	0.017976	-0.323065	0.291724	-2.17164	0.202308	1.40691	-0.132815
0.382469	0.153	0.499138	0.398232	0.11872	0.5	0.01838	-0.315741	0.286911	-2.1643	0.192442	1.3964	-0.143234
0.384191	0.150354	0.499207	0.398773	0.115615	0.5	0.018802	-0.308811	0.281994	-2.15728	0.182821	1.38592	-0.153205
0.385808	0.147648	0.499284	0.399214	0.112515	0.5	0.019238	-0.302269	0.276983	-2.15059	0.173456	1.37549	-0.162715
0.38732	0.144888	0.499368	0.399558	0.109394	0.5	0.019685	-0.296111	0.271885	-2.14424	0.164359	1.36513	-0.171751
0.388727	0.142081	0.499454	0.399804	0.106262	0.5	0.020141	-0.290329	0.266709	-2.13824	0.155535	1.35488	-0.180305
0.39003	0.139231	0.49954	0.399951	0.10312	0.5	0.020603	-0.284918	0.261461	-2.13259	0.14699	1.34476	-0.188372
0.391229	0.136343	0.499626	0.4	0.0999829	0.5	0.021068	-0.279873	0.256146	-2.1273	0.138726	1.33479	-0.195948
0.392326	0.133421	0.49971	0.39995	0.0968417	0.5	0.021533	-0.275186	0.250769	-2.12237	0.130742	1.32497	-0.203033
0.393321	0.130469	0.49979	0.399802	0.0937039	0.5	0.021997	-0.270853	0.245336	-2.11779	0.123039	1.31532	-0.209629
0.394214	0.127491	0.499864	0.399555	0.0905721	0.5	0.022457	-0.266865	0.239851	-2.11357	0.115614	1.30584	-0.215739
0.395007	0.124491	0.499935	0.399209	0.0874469	0.5	0.022912	-0.263219	0.234319	-2.10971	0.108463	1.29655	-0.221369
0.395699	0.121471	0.5	0.398766	0.0843392	0.5	0.023359	-0.259906	0.228743	-2.1062	0.101581	1.28744	-0.226526
0.396292	0.118435	0.500059	0.398225	0.0812435	0.5	0.023798	-0.256922	0.223128	-2.10304	0.094962	1.27852	-0.231219
0.396786	0.115385	0.500113	0.397586	0.0781586	0.5	0.024226	-0.254259	0.217478	-2.10022	0.0886	1.26978	-0.235459
0.397181	0.112325	0.500161	0.396854	0.0751138	0.5	0.024643	-0.251912	0.211796	-2.09775	0.082489	1.26123	-0.239257
0.397479	0.109257	0.500203	0.39602	0.0720686	0.5	0.025048	-0.249874	0.206089	-2.0956	0.076621	1.25285	-0.242622
0.397679	0.106183	0.500241	0.3951	0.0690812	0.5	0.025439	-0.248139	0.20036	-2.09379	0.070988	1.24465	-0.24557
0.397783	0.103108	0.500272	0.394082	0.0661094	0.5	0.025815	-0.2467	0.194614	-2.0923	0.065584	1.23662	-0.248111
0.39779	0.100033	0.500299	0.392971	0.0631719	0.5	0.026177	-0.245552	0.188855	-2.09112	0.0604	1.22875	-0.25026
0.397702	0.0969605	0.500322	0.391768	0.0602682	0.5	0.026522	-0.244688	0.183088	-2.09025	0.055428	1.22103	-0.252031
0.397518	0.0938943	0.50034	0.390475	0.0574058	0.5	0.026851	-0.244102	0.177319	-2.08968	0.050661	1.21345	-0.253438
0.397239	0.0908369	0.500355	0.389092	0.0545843	0.5	0.027164	-0.243789	0.171552	-2.08941	0.046091	1.20602	-0.254495
0.396867	0.0877904	0.500366	0.387622	0.0518091	0.5	0.027459	-0.243741	0.165793	-2.08942	0.041709	1.19871	-0.255215
0.396401	0.0847574	0.500374	0.386066	0.0490814	0.5	0.027736	-0.243954	0.160046	-2.08971	0.037509	1.19152	-0.255613
0.395842	0.0817415	0.500379	0.384423	0.0464024	0.5	0.027996	-0.244422	0.154317	-2.09027	0.033484	1.18444	-0.255702
0.395191	0.0787444	0.500382	0.382698	0.0437775	0.5	0.028237	-0.245138	0.148611	-2.0911	0.029626	1.17746	-0.255496
0.394448	0.0757696	0.500382	0.380891	0.0412072	0.5	0.02846	-0.246097	0.142934	-2.09219	0.025929	1.17057	-0.255008
0.393615	0.0728194	0.50038	0.379005	0.0386959	0.5	0.028665	-0.247294	0.13729	-2.09353	0.022387	1.16376	-0.254251
0.392692	0.0698966	0.500376	0.37704	0.0362445	0.5	0.02885	-0.248723	0.131686	-2.09511	0.018995	1.15703	-0.253237
0.39168	0.0670042	0.500372	0.374998	0.0338544	0.5	0.029017	-0.250379	0.126127	-2.09692	0.015745	1.15036	-0.251978
0.39058	0.0641439	0.500365	0.372885	0.0315331	0.5	0.029164	-0.252256	0.120617	-2.09897	0.012634	1.14374	-0.250486
0.389393	0.0613204	0.500358	0.370697	0.0292757	0.5	0.029293	-0.25435	0.115164	-2.10124	0.009657	1.13717	-0.248772
0.38812	0.0585342	0.500349	0.368442	0.0270914	0.5	0.029402	-0.256655	0.109771	-2.10372	0.006808	1.13064	-0.246846
0.386759	0.0557868	0.50034	0.366118	0.0249773	0.5	0.029491	-0.25917	0.104441	-2.10642	0.004082	1.12413	-0.244723
0.385316	0.0530833	0.500331	0.363728	0.0229368	0.5	0.029561	-0.261886	0.099183	-2.10932	0.001477	1.11764	-0.242407
0.383791	0.0504267	0.500321	0.361277	0.020974	0.5	0.029612	-0.264798	0.094002	-2.11241	-0.001007	1.11117	-0.239908
0.382185	0.0478186	0.50031	0.358764	0.0190877	0.5	0.029642	-0.267901	0.088903	-2.11569	-0.003374	1.10472	-0.237235
0.3805	0.0452628	0.5003	0.356194	0.0172825	0.5	0.029652	-0.271191	0.083893	-2.11916	-0.005626	1.09827	-0.234396
0.378738	0.0427605	0.500289	0.353567	0.0155575	0.5	0.029641	-0.274664	0.078975	-2.1228	-0.007765	1.09181	-0.231398
0.3769	0.0403141	0.500278	0.350888	0.0139162	0.5	0.02961	-0.278314	0.074153	-2.12662	-0.009792	1.08535	-0.22825
0.374985	0.0379264	0.500268	0.348161	0.0123613	0.5	0.029559	-0.282142	0.069433	-2.1306	-0.01171	1.07888	-0.22496
0.372998	0.0355993	0.500257	0.345381	0.0108902	0.5	0.029487	-0.286138	0.064819	-2.13474	-0.013518	1.07239	-0.221532
0.370941	0.0333354	0.500246	0.342562	0.00950999	0.5	0.029393	-0.290298	0.060317	-2.13904	-0.015215	1.06588	-0.217974
0.368816	0.031138	0.500236	0.339699	0.00821773	0.5	0.029279	-0.29462	0.055932	-2.14348	-0.016801	1.05935	-0.21429
0.366623	0.0290082	0.500226	0.336795	0.0070154	0.5	0.029143	-0.299098	0.051668	-2.14807	-0.018276	1.05279	-0.210486
0.364367	0.0269475	0.500215	0.333858	0.00590615	0.5	0.028985	-0.303728	0.047528	-2.15279	-0.019639	1.04621	-0.206568
0.362046	0.0249589	0.500206	0.330884	0.00488857	0.5	0.028806	-0.30851	0.043518	-2.15765	-0.020889	1.03959	-0.202541
0.359663	0.0230433	0.500196	0.327883	0.00396583	0.5	0.028605	-0.313438	0.03964	-2.16263	-0.022024	1.03294	-0.19841
0.357223	0.0212036	0.500187	0.324853	0.00313752	0.5	0.028382	-0.318506	0.035901	-2.16773	-0.023043	1.02625	-0.194179
0.354728	0.0194412	0.500178	0.321797	0.00240452	0.5	0.028137	-0.32371	0.032303	-2.17296	-0.023942	1.01954	-0.189851
0.352179	0.0177582	0.500169	0.318721	0.00176808	0.5	0.02787	-0.329047	0.028851	-2.17829	-0.024718	1.01279	-0.185431
0.349579	0.0161558	0.500161	0.315626	0.00122839	0.5	0.02758	-0.334512	0.025549	-2.18372	-0.02537	1.00602	-0.180922
0.346931	0.0146359	0.500153	0.312516	0.000786304	0.5	0.027269	-0.340102	0.0224	-2.18926	-0.025895	0.999213	-0.176329
0.344235	0.0131992	0.500145	0.309394	0.000442192	0.5	0.026936	-0.345817	0.019406	-2.1949	-0.026288	0.992367	-0.171656
0.341494	0.011848	0.500137	0.306262	0.000196243	0.5	0.026582	-0.351651	0.016573	-2.20063	-0.026548	0.985491	-0.166905
0.338713	0.0105836	0.50013	0.303124	4.88103e-05	0.5	0.026206	-0.357596	0.013904	-2.20644	-0.026669	0.978594	-0.162081
0.335894	0.00940641	0.500123	0.299982	1.58548e-09	0.5	0.025809	-0.36365	0.0114	-2.21233	-0.026648	0.971677	-0.157185
0.333041	0.00831875	0.500117	0.29684	4.99263e-05	0.5	0.025392	-0.369809	0.009067	-2.2183	-0.026482	0.964741	-0.152223
0.330154	0.0073214	0.50011	0.293703	0.000198434	0.5	0.024955	-0.37607	0.006907	-2.22434	-0.026165	0.957788	-0.147197
0.327238	0.00641472	0.500104	0.290572	0.000445438	0.5	0.024498	-0.382428	0.004922	-2.23044	-0.025694	0.950825	-0.142111
0.324295	0.0055996	0.500099	0.28745	0.000790673	0.5	0.024023	-0.388878	0.003114	-2.2366	-0.025066	0.943857	-0.136968
0.321327	0.0048777	0.500093	0.284338	0.00123405	0.5	0.02353	-0.395416	0.001488	-2.24282	-0.024275	0.936886	-0.131773
0.318339	0.00424854	0.500087	0.281243	0.00177478	0.5	0.023021	-0.402038	4.3e-05	-2.24908	-0.023319	0.929919	-0.126528
0.315333	0.00371394	0.500082	0.278169	0.00241214	0.5	0.022497	-0.408739	-0.001216	-2.25539	-0.022192	0.922961	-0.121239
0.312311	0.00327363	0.500077	0.275113	0.0031464	0.5	0.021958	-0.415516	-0.002288	-2.26174	-0.02089	0.916018	-0.115908
0.309277	0.00292765	0.500071	0.272085	0.00397537	0.5	0.021406	-0.422362	-0.003172	-2.26812	-0.019411	0.909095	-0.110539
0.306233	0.00267782	0.500067	0.269082	0.00489966	0.5	0.020844	-0.429276	-0.003864	-2.27453	-0.017749	0.902196	-0.105137
0.303181	0.00252347	0.500062	0.266109	0.005918	0.5	0.020272	-0.436253	-0.004364	-2.28096	-0.015899	0.895325	-0.099705
0.300125	0.00246498	0.500057	0.263171	0.00702881	0.5	0.019693	-0.443286	-0.00467	-2.2874	-0.01386	0.888495	-0.094249
0.297375	0.00249374	0.500053	0.260117	0.00829742	0.5	0.019167	-0.449659	-0.00478	-2.29321	-0.01186	0.88239	-0.089322
0.294015	0.00263489	0.500049	0.257407	0.00952458	0.5	0.018521	-0.457501	-0.004698	-2.30032	-0.009198	0.874985	-0.083282
0.290966	0.00286347	0.500044	0.254585	0.0109074	0.5	0.017933	-0.464673	-0.004417	-2.30677	-0.00657	0.868319	-0.077781
0.287926	0.00318743	0.50004	0.251806	0.0123794	0.5	0.017346	-0.471879	-0.003938	-2.31322	-0.00374	0.861726	-0.072276
0.284895	0.00360673	0.500035	0.249081	0.0139345	0.5	0.016763	-0.479117	-0.003261	-2.31966	-0.000703	0.855206	-0.066769
0.281878	0.0041216	0.500031	0.246401	0.0155773	0.5	0.016188	-0.48638	-0.002384	-2.32607	0.002541	0.848772	-0.061268
0.278879	0.0047299	0.500027	0.243778	0.0173013	0.5	0.015622	-0.49366	-0.00131	-2.33245	0.005993	0.842436	-0.05578
0.275901	0.00543143	0.500023	0.241207	0.019109	0.5	0.01507	-0.500951	-3.9e-05	-2.3388	0.009653	0.836208	-0.050311
0.272945	0.00622608	0.500018	0.238695	0.0209956	0.5	0.014534	-0.508248	0.001431	-2.3451	0.013523	0.830095	-0.044866
0.270016	0.00711286	0.500015	0.236244	0.0229603	0.5	0.014018	-0.515544	0.003098	-2.35136	0.017604	0.824107	-0.039452
0.267116	0.00809102	0.50001	0.233855	0.0250009	0.5	0.013525	-0.522832	0.004962	-2.35756	0.021896	0.818252	-0.034075
0.264248	0.00915909	0.500006	0.231533	0.0271148	0.5	0.013058	-0.530106	0.007021	-2.36369	0.026398	0.81254	-0.028742
0.261413	0.0103171	0.500002	0.229277	0.029302	0.5	0.012621	-0.53736	0.009276	-2.36975	0.031111	0.806979	-0.023459
0.258616	0.0115632	0.499998	0.227091	0.0315582	0.5	0.012218	-0.544585	0.011724	-2.37574	0.036032	0.80158	-0.018233
0.255858	0.012897	0.499994	0.224977	0.033882	0.5	0.011852	-0.551775	0.014365	-2.38164	0.041161	0.796352	-0.013072
0.253143	0.014317	0.49999	0.222937	0.0362712	0.5	0.011527	-0.558924	0.017197	-2.38745	0.046495	0.791304	-0.007982
0.250473	0.015821	0.499986	0.220974	0.0387227	0.5	0.011246	-0.566022	0.020216	-2.39316	0.05203	0.786448	-0.002971
0.24785	0.0174087	0.499982	0.219088	0.0412359	0.5	0.011014	-0.573062	0.023422	-2.39876	0.057763	0.781793	0.001954
0.245277	0.0190789	0.499978	0.217282	0.0438056	0.5	0.010834	-0.580037	0.026813	-2.40424	0.063691	0.777347	0.006786
0.242757	0.0208285	0.499974	0.215558	0.0464323	0.5	0.01071	-0.586937	0.030383	-2.4096	0.069806	0.773124	0.011516
0.240293	0.0226569	0.49997	0.213917	0.0491107	0.5	0.010645	-0.593755	0.034131	-2.41484	0.076104	0.769135	0.016135
0.237887	0.0245618	0.499967	0.212361	0.0518396	0.5	0.010643	-0.600482	0.038053	-2.41993	0.082577	0.765388	0.020637
0.23554	0.0265416	0.499964	0.210891	0.0546182	0.5	0.010707	-0.607109	0.042145	-2.42487	0.08922	0.761895	0.025012
0.233256	0.0285943	0.49996	0.20951	0.0574372	0.5	0.010841	-0.613628	0.046403	-2.42967	0.096023	0.758665	0.029254
0.231037	0.0307184	0.499957	0.208217	0.0603016	0.5	0.011047	-0.62003	0.050824	-2.4343	0.10298	0.75571	0.033355
0.228885	0.0329115	0.499954	0.207016	0.0632035	0.5	0.011329	-0.626305	0.055402	-2.43877	0.11008	0.753038	0.037305
0.226802	0.0351714	0.499951	0.205906	0.0661423	0.5	0.011689	-0.632446	0.060132	-2.44306	0.117314	0.75066	0.041098
0.224988	0.0372608	0.499949	0.204889	0.0691158	0.5	0.012081	-0.63785	0.064516	-2.44677	0.12393	0.748779	0.044369
0.222851	0.039886	0.499946	0.203966	0.0721177	0.5	0.012653	-0.644288	0.070034	-2.4511	0.132149	0.746824	0.048182
0.220986	0.042336	0.499944	0.203137	0.0751476	0.5	0.013261	-0.649972	0.075194	-2.45483	0.139727	0.745384	0.051459
0.219199	0.0448441	0.499943	0.202404	0.0782034	0.5	0.013956	-0.655484	0.080484	-2.45836	0.147392	0.744277	0.054546
0.217491	0.047407	0.499941	0.201768	0.0812791	0.5	0.014739	-0.660816	0.085896	-2.46169	0.155128	0.743513	0.057433
0.215863	0.0500227	0.49994	0.201228	0.084374	0.5	0.015612	-0.665959	0.091423	-2.46481	0.162924	0.743099	0.060115
0.214318	0.0526886	0.499939	0.200786	0.0874833	0.5	0.016574	-0.670905	0.097059	-2.46771	0.170764	0.743043	0.062584
0.212857	0.0554021	0.499939	0.200442	0.0906068	0.5	0.017628	-0.675644	0.102795	-2.47039	0.178634	0.743353	0.064832
0.211481	0.0581612	0.499939	0.200196	0.0937385	0.5	0.018772	-0.680168	0.108626	-2.47284	0.186519	0.744037	0.066853
0.210192	0.0609625	0.49994	0.200049	0.0968761	0.5	0.020006	-0.684469	0.114542	-2.47507	0.194403	0.745102	0.06864
0.208992	0.0638037	0.49994	0.2	0.100019	0.5	0.02133	-0.688539	0.120536	-2.47707	0.202269	0.746552	0.070186
0.207881	0.0666821	0.499941	0.20005	0.103158	0.5	0.022742	-0.69237	0.126599	-2.47884	0.210103	0.748394	0.071486
0.20686	0.0695951	0.499943	0.200199	0.106299	0.5	0.024242	-0.695956	0.132723	-2.48037	0.217888	0.750633	0.072535
0.205931	0.07254	0.499945	0.200445	0.109428	0.5	0.025828	-0.69929	0.138899	-2.48166	0.225607	0.753272	0.073326
0.205095	0.0755129	0.499948	0.200791	0.112552	0.5	0.027496	-0.702363	0.145117	-2.48272	0.233242	0.756314	0.073854
0.204353	0.0785114	0.499951	0.201234	0.115661	0.5	0.029245	-0.705171	0.151368	-2.48354	0.240776	0.759763	0.074114
0.203706	0.0815328	0.499955	0.201774	0.118755	0.5	0.031072	-0.707707	0.157643	-2.48412	0.248194	0.76362	0.074103
0.203154	0.0845744	0.499959	0.202412	0.121831	0.5	0.032974	-0.709967	0.163934	-2.48446	0.255479	0.767886	0.073817
0.202698	0.0876326	0.499964	0.203152	0.12491	0.5	0.034947	-0.711945	0.17023	-2.48456	0.262614	0.772559	0.073253
0.202338	0.0907039	0.49997	0.203976	0.127916	0.5	0.036986	-0.713637	0.176521	-2.48444	0.269583	0.777638	0.072407
0.202076	0.0937858	0.499976	0.2049	0.130919	0.5	0.039089	-0.71504	0.182798	-2.48408	0.276369	0.78312	0.071277
0.201911	0.0968744	0.499983	0.205918	0.13389	0.5	0.041249	-0.716151	0.189051	-2.48349	0.282958	0.789002	0.069862
0.201844	0.0999678	0.49999	0.207029	0.13683	0.5	0.043464	-0.716966	0.195272	-2.48267	0.289337	0.79528	0.068162
0.201876	0.103063	0.499997	0.208232	0.139733	0.5	0.045726	-0.717484	0.201452	-2.48164	0.295493	0.80195	0.066177
0.202005	0.106155	0.500006	0.209525	0.142594	0.5	0.048032	-0.717705	0.20758	-2.48039	0.301412	0.809	0.063907
0.202232	0.109242	0.500015	0.210907	0.145414	0.5	0.050375	-0.717627	0.213648	-2.47892	0.30708	0.816423	0.061354
0.202556	0.11232	0.500025	0.212378	0.14819	0.5	0.05275	-0.71725	0.219647	-2.47725	0.312488	0.82421	0.058518
0.202978	0.115388	0.500035	0.213935	0.15092	0.5	0.055152	-0.716576	0.22557	-2.47538	0.317626	0.832352	0.055405
0.203497	0.11844	0.500045	0.215577	0.153598	0.5	0.057574	-0.715604	0.231408	-2.47331	0.322487	0.840839	0.052019
0.204113	0.121475	0.500056	0.217302	0.156223	0.5	0.06001	-0.714337	0.237152	-2.47105	0.32706	0.849654	0.048362
0.204825	0.124488	0.500068	0.219109	0.158793	0.5	0.062454	-0.712778	0.242794	-2.46862	0.331337	0.858784	0.044439
0.205632	0.127477	0.50008	0.220995	0.161304	0.5	0.064901	-0.71093	0.248328	-2.46601	0.335314	0.868216	0.040257
0.206534	0.130439	0.500093	0.222959	0.163755	0.5	0.067345	-0.708795	0.253746	-2.46323	0.338985	0.877933	0.035822
0.207529	0.13337	0.500105	0.225001	0.166145	0.5	0.069778	-0.706378	0.259042	-2.46029	0.342347	0.88792	0.031142
0.208616	0.136268	0.500119	0.227115	0.168467	0.5	0.072195	-0.703684	0.26421	-2.45719	0.345398	0.898159	0.026225
0.209796	0.13913	0.500132	0.229302	0.170723	0.5	0.074591	-0.700716	0.269243	-2.45395	0.348137	0.908634	0.021079
0.211065	0.141953	0.500145	0.231558	0.172909	0.5	0.076959	-0.697481	0.274138	-2.45057	0.350563	0.919325	0.015715
0.212424	0.144735	0.500158	0.233882	0.175023	0.5	0.079294	-0.693984	0.278888	-2.44705	0.352677	0.930216	0.010143
0.213871	0.147471	0.500172	0.236273	0.177064	0.5	0.08159	-0.690232	0.283489	-2.44341	0.35448	0.941285	0.004373
0.215403	0.15016	0.500185	0.238724	0.179027	0.5	0.083842	-0.686231	0.287937	-2.43965	0.355975	0.952512	-0.001585
0.217021	0.152799	0.500198	0.241235	0.180912	0.5	0.086044	-0.681987	0.292226	-2.43577	0.357166	0.963875	-0.007717
0.218721	0.155385	0.500211	0.243806	0.182718	0.5	0.088192	-0.677509	0.296355	-2.43179	0.358055	0.975354	-0.014013
0.220501	0.157915	0.500224	0.246432	0.184442	0.5	0.090281	-0.672804	0.30032	-2.42771	0.358648	0.986929	-0.02046
0.222362	0.160388	0.500235	0.249115	0.186086	0.5	0.092306	-0.667879	0.304118	-2.42354	0.358952	0.998578	-0.027045
0.224299	0.1628	0.500246	0.25184	0.187639	0.5	0.094263	-0.662742	0.307746	-2.41927	0.358971	1.01028	-0.033754
0.226312	0.165149	0.500257	0.254618	0.189109	0.5	0.096148	-0.657402	0.311203	-2.41492	0.358713	1.02201	-0.040575
0.228398	0.167432	0.500267	0.257437	0.19049	0.5	0.097957	-0.651866	0.314487	-2.41049	0.358184	1.03375	-0.047494
0.230555	0.169648	0.500275	0.260301	0.191782	0.5	0.099686	-0.646143	0.317595	-2.40598	0.357394	1.04549	-0.054497
0.232781	0.171794	0.500283	0.263204	0.192984	0.5	0.101333	-0.640242	0.320529	-2.40141	0.35635	1.05719	-0.06157
0.235073	0.173869	0.50029	0.266143	0.194094	0.5	0.102895	-0.634171	0.323286	-2.39676	0.35506	1.06883	-0.0687
0.237429	0.175869	0.500296	0.269116	0.195111	0.5	0.104368	-0.62794	0.325866	-2.39206	0.353534	1.08041	-0.075872
0.239847	0.177794	0.5003	0.272117	0.196034	0.5	0.105751	-0.621556	0.32827	-2.38729	0.351781	1.09189	-0.083073
0.242325	0.179641	0.500303	0.275148	0.196863	0.5	0.107041	-0.615029	0.330496	-2.38247	0.349808	1.10326	-0.090289
0.244859	0.181408	0.500305	0.278202	0.197595	0.5	0.108237	-0.608367	0.332546	-2.3776	0.347627	1.1145	-0.097506
0.247447	0.183094	0.500305	0.281279	0.198232	0.5	0.109338	-0.60158	0.33442	-2.37267	0.345245	1.12558	-0.104712
0.250086	0.184697	0.500305	0.284374	0.198772	0.5	0.110342	-0.594677	0.336119	-2.3677	0.342673	1.1365	-0.111893
0.252775	0.186216	0.500303	0.287484	0.199214	0.5	0.111249	-0.587666	0.337644	-2.36268	0.339919	1.14724	-0.119035
0.25551	0.187648	0.500299	0.290608	0.199558	0.5	0.112057	-0.580556	0.338996	-2.35762	0.336993	1.15777	-0.126128
0.258288	0.188993	0.500294	0.293738	0.199804	0.5	0.112767	-0.573356	0.340177	-2.35251	0.333904	1.16809	-0.133158
0.261106	0.19025	0.500288	0.296878	0.199951	0.5	0.11338	-0.566076	0.341188	-2.34737	0.330662	1.17817	-0.140113
0.263963	0.191416	0.50028	0.300018	0.2	0.5	0.113894	-0.558723	0.342031	-2.34219	0.327274	1.18801	-0.146983
0.266854	0.192492	0.500272	0.303159	0.19995	0.5	0.114312	-0.551307	0.342708	-2.33697	0.323751	1.19759	-0.153756
0.269778	0.193475	0.500262	0.306298	0.199801	0.5	0.114634	-0.543836	0.343221	-2.33172	0.3201	1.2069	-0.160423
